Tweet ID,Creator account,Text,Timestamp
1693325214447505836,@DoraHacks,Last day for submissions!! 🥹@RippleXDev #XRPL https://t.co/AdIm7XfQtZ,2023-08-20T18:12:46.000Z,https://twitter.com/DoraHacks/status/1693325214447505836
1693324344502718503,@DoraHacks,"RT @ETH_Toronto: If this was always our view while #hacking, we’d never stop… 💻  Can’t wait to see everyone’s final submissions for #ETHTor…",2023-08-20T18:09:18.000Z,https://twitter.com/DoraHacks/status/1693324344502718503
1693323464311226468,@CertiKAlert,#CertiKSkynetAlert 🚨  We have seen EOA 0xc93A7 deposit 60 ETH into @TornadoCash   Funds originate from Snake Eyes (SNAKE)  ETH:0x56d7e6a12f56dfca75fbb3f62b6f647f56f63445  https://t.co/aZltSOS1sj,2023-08-20T18:05:48.000Z,https://twitter.com/CertiKAlert/status/1693323464311226468
1693299488125833691,@CertiKAlert,#CertiKSkynetAlert 🚨   Cream Finance Flash Loan Exploiter 3 0x70747df6AC244979A2ae9CA1e1A82899d02bbea4 has converted another ~500k DAI to ETH.  Stay vigilant! https://t.co/YJFe9KPGQ6,2023-08-20T16:30:32.000Z,https://twitter.com/CertiKAlert/status/1693299488125833691
1693260269722505290,@CertiKAlert,@TornadoCash Deployed called `Appruved`  which set the `_crossamount` of an investor to a high number preventing them from selling,2023-08-20T13:54:42.000Z,https://twitter.com/CertiKAlert/status/1693260269722505290
1693260268749406710,@CertiKAlert,#CertiKSkynetAlert 🚨  We have seen the deployer of a scam token named Rich deposit 15.3 ETH into @TornadoCash  Token address: 0x0D9DAc28De13F52F5D2f7A44CE6e2548598b426a   Liquidity was removed on 14 August  https://t.co/OLKhINqsTC,2023-08-20T13:54:41.000Z,https://twitter.com/CertiKAlert/status/1693260268749406710
1693245347840119004,@CertiKAlert,The phishing site is connected to wallet-connect[.]ru domain.  This domain is linked to various phishing sites including: gpt-worldcoin[.]xyz/ dex-worldcoin[.]org/ Publicgive-pond0x[.]com/ pndc-pond0x[.]com/  amongst many others.,2023-08-20T12:55:24.000Z,https://twitter.com/CertiKAlert/status/1693245347840119004
1693245346988626371,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake Cyber Connect airdrop being promoted on social media   Do not interact with hxxps://cyber-rewards.org/  Site connects to a new drainer contract.   https://t.co/EsISvnyFGY,2023-08-20T12:55:24.000Z,https://twitter.com/CertiKAlert/status/1693245346988626371
1693222598383984642,@code4rena,Interesting tip for #Avalanche audits✍️  https://t.co/nlpBARVlwR,2023-08-20T11:25:00.000Z,https://twitter.com/code4rena/status/1693222598383984642
1693213345284006194,@realScamSniffer,RT @scamsniffer_: looks like someone lost $144k to the fake Crypto mining site.  https://t.co/oZcop209iA https://t.co/9xz4reA8Zx,2023-08-20T10:48:14.000Z,https://twitter.com/realScamSniffer/status/1693213345284006194
1693212004205436935,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake Arbitrum airdrop being promoted on social media   Do not interact with hxxps://lives-arbitrum.com/  Site connects to a known wallet drainer  https://t.co/E47rWsdSCZ,2023-08-20T10:42:54.000Z,https://twitter.com/CertiKAlert/status/1693212004205436935
1693172661697085760,@SlowMist_Team,4/ Here are related malicious addresses associated with the malicious contract:  0xE2A178C2C5C4920C1b2B947A35edDb4f8EcBb7dD 0xB88457b62491CBcEc42203672cFcb4269bd64c7e  Stay vigilant!  @evilcos,2023-08-20T08:06:34.000Z,https://twitter.com/SlowMist_Team/status/1693172661697085760
1693172653740425534,@SlowMist_Team,"3/ You can use @RevokeCash, @Rabby_io for a quick verification and to revoke unusual authorizations.",2023-08-20T08:06:32.000Z,https://twitter.com/SlowMist_Team/status/1693172653740425534
1693172648728236092,@SlowMist_Team,"2/ This type of backdoor has kept your wallet in normal use for a long time, but one day when you transfer a slightly larger amount of assets, it will be suddenly stolen. There won't be any recent unusual authorizations visible on chain.",2023-08-20T08:06:31.000Z,https://twitter.com/SlowMist_Team/status/1693172648728236092
1693172637583938022,@SlowMist_Team,"1/ This malicious contract has not been verified through open-source, but decompilation has revealed the presence of arbitrary transfer backdoor targeting authorized assets.",2023-08-20T08:06:29.000Z,https://twitter.com/SlowMist_Team/status/1693172637583938022
1693172629187019031,@SlowMist_Team,🚨SlowMist Security Alert🚨  Please check if you have authorized assets to this malicious contract address on #BNBChain:  0x75117c9158f53998ce8689B64509EFf4FA10AD80,2023-08-20T08:06:27.000Z,https://twitter.com/SlowMist_Team/status/1693172629187019031
1693157318727197039,@CertiKAlert,#CertiKSkynetAlert 🚨  We have seen EOA 0x918 deposit 200 ETH into @TornadoCash   Funds originate from AI-X token on Arbitrum  Arb: 0x0203bE4D7e50dF3D61aE68Fa03B0d84a08FE2134   https://t.co/a7RiXOkvHn,2023-08-20T07:05:36.000Z,https://twitter.com/CertiKAlert/status/1693157318727197039
1693122271970566626,@BeosinAlert,Thales urges users to revoke approvals from the following contracts on BSC:  ThalesAMM 0x465B66A3e33088F0666dB1836652fBcF037c7319  RangedAMM 0xda5Bd4aBAFbE249bdC5684eAD594B0ac379687fd  SpeedMarketsAMM 0x72ca0765d4bE0529377d656c9645600606214610  The stolen $13.8K are held at the… https://t.co/3L6hCeQvvq https://t.co/zUHy5llaSj,2023-08-20T04:46:20.000Z,https://twitter.com/BeosinAlert/status/1693122271970566626
1693086827123462576,@AegisWeb3,"🚨 TOKEN RISK ALERT 🚨 Be cautious with a FAKE token (https://t.co/tXExyd192N), which is imitating @friendtech. However, several security risks are associated with this token: ⚠️The Ownership not renounced ⚠️ The deployer's funds originate from a scammer who has executed multiple… https://t.co/n0uC5Iv1ts https://t.co/hLnzHubGQV",2023-08-20T02:25:30.000Z,https://twitter.com/AegisWeb3/status/1693086827123462576
1692966417879183497,@DoraHacks,Time's ticking in these hackathons😱Submit your projects before the deadline for a shot at the prizes🔥  @RippleXDev #XRPL Hack: ~ 8.21 @ETH_Toronto @Ethereum_Women Virtual Hacks: ~ 8.23 @ComdexOfficial Hack: ~ 8.26 @AltheaNetwork Hack: ~ 8.30 @0xPolygonDevs DevX[EMEA]: ~ 8.31,2023-08-19T18:27:02.000Z,https://twitter.com/DoraHacks/status/1692966417879183497
1692943792972628381,@DoraHacks,"Hey devs! 🌟 Join us for the Demo Day + Closing Ceremony of @routerprotocol's IDAppathon . 🚀 Get ready to witness awesome project demos and hear expert feedback from the judges. See y'all!  ⏰ Aug 21st, 2PM UTC 📺 Binance Live: https://t.co/n4CUHrL5Yl 📺 Youtube:… https://t.co/SDiEmAwiNt https://t.co/kR1nUbw6ui",2023-08-19T16:57:08.000Z,https://twitter.com/DoraHacks/status/1692943792972628381
1692942880615399878,@realScamSniffer,RT @scamsniffer_: someone lost about $154k USDC to ERC20-Permit Phishing 51 mins ago.  https://t.co/PQSP7KFRo3 https://t.co/I5hqZutbOr,2023-08-19T16:53:30.000Z,https://twitter.com/realScamSniffer/status/1692942880615399878
1692932345249038650,@CertiKAlert,#CertiKSkynetAlert 🚨  We have detected a large liquidity removal on a fake Friend Tech token.   ETH: 0x2cf82a3Ad32AA580110278022a6493b631044beF  The deployer gained 135 ETH (~$226.5k).  Not to be confused with legitimate projects.  Read more below: https://t.co/MciIPYFVdD,2023-08-19T16:11:38.000Z,https://twitter.com/CertiKAlert/status/1692932345249038650
1692921935116763448,@Mudit__Gupta,Some more https://t.co/d5QG8mevIs,2023-08-19T15:30:16.000Z,https://twitter.com/Mudit__Gupta/status/1692921935116763448
1692914327123026039,@DoraHacks,We're going LIVE🔴 https://t.co/ztPV8AtZ0e,2023-08-19T15:00:03.000Z,https://twitter.com/DoraHacks/status/1692914327123026039
1692900225671708813,@code4rena,You can’t scale without security.,2023-08-19T14:04:01.000Z,https://twitter.com/code4rena/status/1692900225671708813
1692899217541333194,@DoraHacks,Join us in 1h! 🔥 https://t.co/ztPV8AtZ0e,2023-08-19T14:00:00.000Z,https://twitter.com/DoraHacks/status/1692899217541333194
1692891806935978359,@AegisWeb3,"⚠️ RUGPULL ALERT ⚠️ AegisWeb3 has detected that a Counterfeit token rugged. https://t.co/ykVFM1j0pl The token $GameTT has dropped -100%. The scammer minted a significantly larger number of tokens than the total supply and then rug pulled by selling 1 quadrillion tokens, resulting… https://t.co/qPwFspIatt https://t.co/nvQvV031HL",2023-08-19T13:30:33.000Z,https://twitter.com/AegisWeb3/status/1692891806935978359
1692885612792074679,@DeDotFiSecurity,"3/ Scan any token/NFT/vault and detect risks faster than ever, using our Telegram Security Bot: https://t.co/u4iV7M96hs -I",2023-08-19T13:05:57.000Z,https://twitter.com/DeDotFiSecurity/status/1692885612792074679
1692885610971763024,@DeDotFiSecurity,2/ Wallet accused of the funds drain: https://t.co/9pS8B7W8kX,2023-08-19T13:05:56.000Z,https://twitter.com/DeDotFiSecurity/status/1692885610971763024
1692885608388059498,@DeDotFiSecurity,"🚨 ~$30,000 Rug Pull Alert 🚨  Fake Frontfanz $FANK Token has suffered from a liquidity removal earlier today  Token's deployer profit is estimated at $30k after a markdown of adding funds to LP and wash trading actions  🧵 Here's the on-chain data 👇 https://t.co/KdSc5ZPNrt",2023-08-19T13:05:55.000Z,https://twitter.com/DeDotFiSecurity/status/1692885608388059498
1692876010549600407,@CertiKAlert,"#CertiKSkynetAlert 🚨  We have detected a large liquidity removal on a fake Frontfanz token  Bsc: 0x1F373733ED5D6999908EA80B69B2d9Cd2d63D98B   Discounting the amount added to the LP and wash trading, the deployer appears to have gained ~$30k   https://t.co/bHmDyM5yio",2023-08-19T12:27:47.000Z,https://twitter.com/CertiKAlert/status/1692876010549600407
1692864180355998148,@BeosinAlert,"Harbor Protocol was exploited for 42,261 $LUNA, 1,533 $CMDX, 1,571 $stOSMO and 18,600,000,000,000,000 $WMATIC-WEI. https://t.co/vAgahnFNjo",2023-08-19T11:40:47.000Z,https://twitter.com/BeosinAlert/status/1692864180355998148
1692862857460035803,@DoraHacks,"RT @linera_io: We invite Rust developers to join our next Developer School, starting in September. We are also growing our team of core con…",2023-08-19T11:35:31.000Z,https://twitter.com/DoraHacks/status/1692862857460035803
1692858370363945277,@CertiKAlert,"#CertiKSkynetAlert 🚨  @Harbor_Protocol have announced that they experienced an exploit  Over the past few hours, various vaults have been drained   See more below   https://t.co/iZ5F5Aouj5",2023-08-19T11:17:41.000Z,https://twitter.com/CertiKAlert/status/1692858370363945277
1692852140199522716,@PeckShieldAlert,"#PeckShieldAlert @Harbor_Protocol has reported that they have been experiencing an exploit over the past few hours, resulting in a drain of a portion of the funds from the stable-mint, stOSMO, LUNA, and WMATIC vaults. https://t.co/VmRW9xiRnH https://t.co/lRETCkSow9",2023-08-19T10:52:56.000Z,https://twitter.com/PeckShieldAlert/status/1692852140199522716
1692842470390874316,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake Router Protocol airdrop being promoted on social media  Do not interact with hxxps://router.gift/whitelist  Site connects to a known wallet drainer  https://t.co/CfsMsutYHH,2023-08-19T10:14:31.000Z,https://twitter.com/CertiKAlert/status/1692842470390874316
1692779930491273247,@AegisWeb3,"🚨PHISHING SITE ALERT🚨  AegisWeb3 has discovered a #phishing site promoted by a gold verified account.  🎣Phishing Site: cyber-rewards[.]pro  @bscscan @BNBCHAIN  ⚠️Phishing Address https://t.co/m4KZRtdBSK  The phishing site was advertised by @HQ_CyberConnect, which is a FAKE… https://t.co/ESBGQvr3q5 https://t.co/sKS73r6pD9",2023-08-19T06:06:00.000Z,https://twitter.com/AegisWeb3/status/1692779930491273247
1692763799785554320,@DoraHacks,Lots of love🫶🫶 https://t.co/Glt59xuRkr,2023-08-19T05:01:54.000Z,https://twitter.com/DoraHacks/status/1692763799785554320
1692763666108830040,@DoraHacks,"RT @ATOMAccelerator: 🚀 AEZ Boost Hackathon by @DoraHacks launches strong! Opening Ceremony drew 2,000+ viewers. @binary_builders workshop a…",2023-08-19T05:01:22.000Z,https://twitter.com/DoraHacks/status/1692763666108830040
1692760267371737342,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake PepeCoin airdrop being promoted on social media  Do not interact with hxxps://live-pepe.com/  Site connects to a known wallet drainer  Stay safe! https://t.co/SmeVgixVK7,2023-08-19T04:47:52.000Z,https://twitter.com/CertiKAlert/status/1692760267371737342
1692735420206051752,@realScamSniffer,RT @scamsniffer_: someone lost about $429k USDC to ERC20-Permit Phishing 6 hour ago.    victim signed a Permit EIP-712 message. https://t.c…,2023-08-19T03:09:08.000Z,https://twitter.com/realScamSniffer/status/1692735420206051752
1692733728265814329,@realScamSniffer,beware of the phishing sites impersonating @friendtech https://t.co/TlDmeaVvC1,2023-08-19T03:02:24.000Z,https://twitter.com/realScamSniffer/status/1692733728265814329
1692709556965822647,@realScamSniffer,the victim also lost his NFTs to the malicious Blur bulk listing phishing signature.  https://t.co/C5yYXsU91Y https://t.co/4PNLD6EAEP,2023-08-19T01:26:22.000Z,https://twitter.com/realScamSniffer/status/1692709556965822647
1692709552486273431,@realScamSniffer,victim: 0x80aF73FEeF1b9D0f2EF230a548d752E7dC984646  scammer: 0x0000438e0f00FC35DFF19D0062608057a1d20000 0x0000daf60a1becf1bd617c584dea964455890000 https://t.co/5eyw40OxLR,2023-08-19T01:26:20.000Z,https://twitter.com/realScamSniffer/status/1692709552486273431
1692709549873242341,@realScamSniffer,someone lost 40 ETH to `Claim` phishing.  https://t.co/ijvSC5u6St https://t.co/J8wx78EZmW,2023-08-19T01:26:20.000Z,https://twitter.com/realScamSniffer/status/1692709549873242341
1692706867389378914,@1nf0s3cpt,RT @infosec_us_team: This collection is mindblowing https://t.co/4y9nZCrTux  @1nf0s3cpt is a mad genius.,2023-08-19T01:15:40.000Z,https://twitter.com/1nf0s3cpt/status/1692706867389378914
1692698007177712118,@code4rena,"🏁 Findings summary  High risk: 25 total, 3 unique  Med risk: 4 total, 3 unique  Congrats to top reporters DavidGiladi (gas &amp; QA) and @0xSmartContract (reports)  Read more: https://t.co/gHmKBIWR6W  (2/2)",2023-08-19T00:40:28.000Z,https://twitter.com/code4rena/status/1692698007177712118
1692698005328003285,@code4rena,"Awards have been announced for the @AmphoraProtocol Audit🤝  Top 5:  🥇 minhtrng - $12,017.95 USDC  🥈 @said - $8,482.66 USDC  🥉 @0xComfyCat - $5,793.58 USDC  🏅 @ljmanini - $5,702.21 USDC  🏅 @SanketKogekar - $5,087.72 USDC  (1/2) https://t.co/CMCnX6uDy8",2023-08-19T00:40:27.000Z,https://twitter.com/code4rena/status/1692698005328003285
1692645451835564383,@CertiKAlert,Do NOT interact with the following announcement👇 https://t.co/OGnqzbaguT,2023-08-18T21:11:38.000Z,https://twitter.com/CertiKAlert/status/1692645451835564383
1692645168296427769,@CertiKAlert,#CertiKSkynetAlert 🚨  A phishing link has been posted in the #GM channel of @PiraFinance Discord server.  Do not interact with hxxps://%40%40@plra.finance/airdrop/  See more on Skynet👇 https://t.co/h78bx6Xx7y,2023-08-18T21:10:30.000Z,https://twitter.com/CertiKAlert/status/1692645168296427769
1692639098560032935,@DoraHacks,"You're expected to build: - #opBNB projects using #Rust and #Erigon; - Projects to enhance interoperability on #BNBChain, especially on #BNBGreenfield and #opBNB; - Migration tooling from other Decentralized Storage (e.g., #Filecoin, #Arweave, #Storj); - Blockchain of Things.",2023-08-18T20:46:23.000Z,https://twitter.com/DoraHacks/status/1692639098560032935
1692639095871397927,@DoraHacks,"You asked, we answer🫡 @BNBCHAIN #opBNB Greenfield Hackathon was extended to Sep 5th!!  Welcome all the amazing builders who already submitted their works! And for those who haven't, remember that you can submit first and edit it later😎  Get onboard👇 https://t.co/RjKqhm2oZ7",2023-08-18T20:46:22.000Z,https://twitter.com/DoraHacks/status/1692639095871397927
